image_path,latex
Images_trainData_2012_part2/KME2G3_11_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_26_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire001-equation010.png,$151 \pm 143 \div 97$
Images_trainData_2012_part2/KME2G3_30_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/TrainData1_1_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/KME2G3_18_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME1G3_5_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/formulaire005-equation071.png,$c = \sqrt{a^2+b^2-2ab\cos\gamma}$
Images_trainData_2012_part2/KME2G3_1_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/formulaire006-equation050.png,$12 \pm ((29 \times 6) + 22) + ((47 \times 133) - (86 - 187))$
Images_trainData_2012_part2/KME2G3_2_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/KME2G3_19_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME1G3_2_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/KME2G3_6_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/TrainData1_3_sub_7.png,\tan z = \frac{\sin z}{\cos z}
Images_trainData_2012_part2/KME2G3_5_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire003-equation033.png,$f(x) = X^2 - 4X - 5$
Images_trainData_2012_part2/KME2G3_18_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/KME2G3_12_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_4_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/formulaire002-equation035.png,$4 \div 182 = 0.02$
Images_trainData_2012_part2/formulaire002-equation070.png,$148 - 141 \neq -4$
Images_trainData_2012_part2/formulaire006-equation028.png,$\sqrt{2+\sqrt{2}}$
Images_trainData_2012_part2/formulaire008-equation001.png,$\sqrt{1-z^2}$
Images_trainData_2012_part2/KME2G3_15_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_3_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/formulaire007-equation013.png,$ac=1$
Images_trainData_2012_part2/KME2G3_9_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/TrainData1_2_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
Images_trainData_2012_part2/KME2G3_19_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_5_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_6_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire001-equation030.png,$1 \pm 20 - 173$
Images_trainData_2012_part2/formulaire005-equation068.png,$x^4 - 4x^3\sqrt{2} + 2x^2 + 4x\sqrt{2}+ 1$
Images_trainData_2012_part2/TrainData1_5_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
Images_trainData_2012_part2/formulaire008-equation025.png,$(72 \div 151) \div (10 \times 152) \leq 0$
Images_trainData_2012_part2/KME2G3_2_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_1_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire006-equation049.png,$x \times (- \infty)$
Images_trainData_2012_part2/KME2G3_28_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_16_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire006-equation031.png,$6 = 2^1(2^2-1)$
Images_trainData_2012_part2/KME2G3_0_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire005-equation010.png,$((31 \div 52) - (21 \div 120)) \times 102 \geq 42$
Images_trainData_2012_part2/formulaire005-equation055.png,$((98 + 150) + (76 \div 16)) + ((97 \div 92) \times 151) \neq 326$
Images_trainData_2012_part2/KME2G3_21_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/TrainData1_5_sub_24.png,a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
Images_trainData_2012_part2/formulaire008-equation018.png,$10^n - k$
Images_trainData_2012_part2/KME2G3_11_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/TrainData1_6_sub_3.png,x^{2} + y^{2} \lt 1
Images_trainData_2012_part2/KME2G3_7_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/KME2G3_26_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/TrainData1_2_sub_24.png,a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
Images_trainData_2012_part2/TrainData1_7_sub_15.png,F_{n} = F_{n - 1} + F_{n - 2}
Images_trainData_2012_part2/KME2G3_3_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_28_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/TrainData1_6_sub_1.png,\log_{2} 8 = 3
Images_trainData_2012_part2/TrainData1_4_sub_9.png,\sin^{2} \theta + \cos^{2} \theta = 1
Images_trainData_2012_part2/KME2G3_4_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/TrainData1_0_sub_15.png,F_{n} = F_{n - 1} + F_{n - 2}
Images_trainData_2012_part2/formulaire003-equation015.png,$((126 \div 185) \times (59 + 139)) - 59 > 0$
Images_trainData_2012_part2/KME2G3_27_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_19_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/TrainData1_0_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/formulaire002-equation013.png,$y_1(x) = x^2$
Images_trainData_2012_part2/KME2G3_10_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire002-equation056.png,$y=x^{n}$
Images_trainData_2012_part2/KME2G3_20_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/TrainData1_7_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/formulaire007-equation070.png,$76 \pm (102 + 150) \times 56$
Images_trainData_2012_part2/KME2G3_17_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire002-equation037.png,"$4, 2, 1$"
Images_trainData_2012_part2/tig09.png,$ \lim_{n \rightarrow \infty} t_{3n} = \frac{1}{2} \log 2 $
Images_trainData_2012_part2/KME1G3_9_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/formulaire001-equation053.png,$b=a^2+c^2$
Images_trainData_2012_part2/formulaire001-equation016.png,$\cos (a + b) = \cos a \cos b - \sin a \sin b$
Images_trainData_2012_part2/KME2G3_28_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire008-equation003.png,$\theta = \frac {n \times 360} {60 \times 1000}$
Images_trainData_2012_part2/formulaire007-equation011.png,$n\times d$
Images_trainData_2012_part2/formulaire004-equation030.png,$0 \pm 52 \times (169 + 196 - 58)$
Images_trainData_2012_part2/KME2G3_29_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire004-equation048.png,$c(0) = 1$
Images_trainData_2012_part2/KME2G3_8_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire005-equation073.png,$\gamma = \pi-\alpha-\beta$
Images_trainData_2012_part2/KME2G3_1_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_23_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/formulaire003-equation031.png,$2^{18}$
Images_trainData_2012_part2/TrainData1_3_sub_5.png,e^{i \pi} + 1 = 0
Images_trainData_2012_part2/KME2G3_6_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_24_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_17_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_1_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/formulaire007-equation020.png,$179 \times ((10 - 77) \times (21 + 102)) \geq -1475139$
Images_trainData_2012_part2/formulaire016-equation049.png,"$\forall x,y$"
Images_trainData_2012_part2/KME2G3_10_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/TrainData1_3_sub_9.png,\sin^{2} \theta + \cos^{2} \theta = 1
Images_trainData_2012_part2/KME2G3_6_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME1G3_9_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/formulaire002-equation043.png,$y = \frac { 1}{Y}$
Images_trainData_2012_part2/formulaire002-equation006.png,$x^3 + 3x^2\sqrt{3} - 3x - \sqrt{3}$
Images_trainData_2012_part2/TrainData1_1_sub_1.png,\log_{2} 8 = 3
Images_trainData_2012_part2/KME2G3_7_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/algb06.png,$ z_{1} = r_{1} ( \cos \theta_{1} + i \sin \theta_{1} ) $
Images_trainData_2012_part2/KME1G3_0_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/formulaire003-equation000.png,$12 \div 75 \geq 0$
Images_trainData_2012_part2/KME2G3_18_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire003-equation045.png,$69 + ((112 - 46) / 126) > 61$
Images_trainData_2012_part2/KME2G3_4_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/formulaire007-equation058.png,$\sqrt{1+x}$
Images_trainData_2012_part2/KME2G3_0_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire006-equation026.png,$(x + 1) (8x^3 - 4x^2 - 4x + 1)=0$
Images_trainData_2012_part2/KME1G3_7_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/KME2G3_28_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_3_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_5_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire003-equation061.png,$2 {k} {\pi}$
Images_trainData_2012_part2/TrainData1_0_sub_24.png,a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
Images_trainData_2012_part2/KME2G3_24_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME1G3_11_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/KME2G3_13_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_19_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_2_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/TrainData1_7_sub_24.png,a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
Images_trainData_2012_part2/KME2G3_23_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire005-equation066.png,$\frac{a^2}{b^2} = a^k$
Images_trainData_2012_part2/KME2G3_14_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_8_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_0_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_3_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire008-equation016.png,$10x = 3$
Images_trainData_2012_part2/TrainData1_7_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
Images_trainData_2012_part2/TrainData1_8_sub_3.png,x^{2} + y^{2} \lt 1
Images_trainData_2012_part2/KME2G3_7_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_4_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_18_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/TrainData1_0_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
Images_trainData_2012_part2/TrainData1_4_sub_5.png,e^{i \pi} + 1 = 0
Images_trainData_2012_part2/formulaire001-equation003.png,$\log_c(a - b) = \log_c(c^{(\log_ca - \log_cb)} - 1 )+ \log_cb$
Images_trainData_2012_part2/formulaire001-equation046.png,$a^2 - 2ab = (a - b)^2 - b^2$
Images_trainData_2012_part2/TrainData1_8_sub_1.png,\log_{2} 8 = 3
Images_trainData_2012_part2/KME2G3_15_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire007-equation006.png,$x^{\frac{1}{2} (1 + \frac{1}{2^2}) (1 + \frac{1}{2^4}) (1 + \frac{1}{2^8})}$
Images_trainData_2012_part2/formulaire008-equation051.png,$\frac{1}{\log_a(b)}$
Images_trainData_2012_part2/KME2G3_22_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_28_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/TrainData1_5_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/TrainData1_4_sub_7.png,\tan z = \frac{\sin z}{\cos z}
Images_trainData_2012_part2/formulaire001-equation001.png,$\phi(x)$
Images_trainData_2012_part2/KME2G3_12_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_25_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/TrainData1_2_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/formulaire002-equation065.png,$14 \times 87 \neq -196$
Images_trainData_2012_part2/formulaire002-equation020.png,$12 + 138 + 144 + 73 > 45$
Images_trainData_2012_part2/dif_eqn15.png,$ y = x p + \sqrt{ b^{2} + a^{2} p^{2} } $
Images_trainData_2012_part2/KME2G3_6_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/TrainData1_2_sub_15.png,F_{n} = F_{n - 1} + F_{n - 2}
Images_trainData_2012_part2/formulaire002-equation058.png,$\frac{y_2x_2-y_1x_1}{n}$
Images_trainData_2012_part2/formulaire003-equation026.png,$z^2 - 2z - 1 = 0$
Images_trainData_2012_part2/TrainData1_5_sub_15.png,F_{n} = F_{n - 1} + F_{n - 2}
Images_trainData_2012_part2/KME2G3_1_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/formulaire005-equation021.png,$\frac{\beta}{\alpha-1}$
Images_trainData_2012_part2/formulaire006-equation045.png,$40 - (134 - (144 \div 154)) \geq -93$
Images_trainData_2012_part2/KME2G3_29_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire003-equation047.png,$(g^{-1})^{ij}$
Images_trainData_2012_part2/KME2G3_4_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_30_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_26_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_3_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_21_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/formulaire006-equation061.png,$(2 + 3i)$
Images_trainData_2012_part2/formulaire005-equation038.png,$2^{69}$
Images_trainData_2012_part2/formulaire004-equation003.png,$\theta_2=\theta$
Images_trainData_2012_part2/formulaire004-equation046.png,$\frac{b-a}{n}\leq\alpha$
Images_trainData_2012_part2/KME2G3_29_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire002-equation041.png,$(-a)^n = a^n$
Images_trainData_2012_part2/TrainData1_1_sub_3.png,x^{2} + y^{2} \lt 1
Images_trainData_2012_part2/KME2G3_19_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/formulaire001-equation060.png,$42 - 85 - 18 \geq -25$
Images_trainData_2012_part2/formulaire005-equation001.png,$x^n=z$
Images_trainData_2012_part2/KME2G3_9_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_15_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_22_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/TrainData1_6_sub_24.png,a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
Images_trainData_2012_part2/KME2G3_3_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire006-equation020.png,$7 \pm (111 \div (28 + 23)) \times ((53 + 187) \times (179 \div 147))$
Images_trainData_2012_part2/KME1G3_10_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/KME2G3_18_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_12_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_25_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/TrainData1_1_sub_24.png,a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
Images_trainData_2012_part2/formulaire003-equation043.png,$b = \sqrt{2}$
Images_trainData_2012_part2/KME2G3_4_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/TrainData1_1_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
Images_trainData_2012_part2/KME2G3_19_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/KME2G3_6_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire002-equation045.png,$((116 - 17) \times (124 - 98)) \div 10 > 205$
Images_trainData_2012_part2/TrainData1_1_sub_7.png,\tan z = \frac{\sin z}{\cos z}
Images_trainData_2012_part2/KME2G3_5_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/TrainData1_6_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
Images_trainData_2012_part2/formulaire006-equation058.png,$n-1$
Images_trainData_2012_part2/KME2G3_1_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire007-equation026.png,$(n-1)2^{n-4}$
Images_trainData_2012_part2/formulaire008-equation071.png,$\frac{(e^{i x} - e^{-i x})}{2} = i \sin(x)$
Images_trainData_2012_part2/KME2G3_2_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_30_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_7_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/TrainData1_4_sub_3.png,x^{2} + y^{2} \lt 1
Images_trainData_2012_part2/KME2G3_11_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME1G3_8_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/formulaire007-equation047.png,"$k_1,\ldots,k_m$"
Images_trainData_2012_part2/formulaire005-equation018.png,$\frac{1}{500}$
Images_trainData_2012_part2/KME2G3_0_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/TrainData1_8_sub_5.png,e^{i \pi} + 1 = 0
Images_trainData_2012_part2/KME2G3_16_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/formulaire004-equation023.png,$a+c=b$
Images_trainData_2012_part2/KME1G3_6_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/KME2G3_2_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_29_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_1_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire005-equation060.png,$32 \pm 12 \times 15$
Images_trainData_2012_part2/KME1G3_1_sub_22.png,\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
Images_trainData_2012_part2/KME2G3_5_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_19_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/dif_eqn11.png,$ p^{3} - ( x^{2} + x y + y^{2} ) p^{2} + ( x^{3} y + x^{2} y^{2} +x y^{3} ) p - x^{3} y^{3} = 0 $
Images_trainData_2012_part2/KME2G3_6_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/KME2G3_2_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/formulaire037-equation039.png,"$\forall t \in (0,1)$"
Images_trainData_2012_part2/KME2G3_20_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/formulaire006-equation006.png,$3^{n+1} + 2$
Images_trainData_2012_part2/formulaire003-equation020.png,$19 \times 7 \leq 133$
Images_trainData_2012_part2/KME2G3_5_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/formulaire003-equation058.png,$2^{50}$
Images_trainData_2012_part2/KME2G3_18_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/TrainData1_4_sub_1.png,\log_{2} 8 = 3
Images_trainData_2012_part2/formulaire002-equation063.png,$\frac{n(n+1)}{2}+\frac{n(n-1)}{2}$
Images_trainData_2012_part2/TrainData1_6_sub_9.png,\sin^{2} \theta + \cos^{2} \theta = 1
Images_trainData_2012_part2/KME2G3_28_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/TrainData1_8_sub_7.png,\tan z = \frac{\sin z}{\cos z}
Images_trainData_2012_part2/formulaire007-equation045.png,$192 - 166 \neq 12$
Images_trainData_2012_part2/formulaire007-equation000.png,$59 + 53 \neq -65$
Images_trainData_2012_part2/KME2G3_24_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/TrainData1_3_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/TrainData1_1_sub_5.png,e^{i \pi} + 1 = 0
Images_trainData_2012_part2/formulaire001-equation023.png,$e^{-1}$
Images_trainData_2012_part2/KME2G3_13_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_29_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_23_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire008-equation073.png,$(n-1)$
Images_trainData_2012_part2/TrainData1_4_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
Images_trainData_2012_part2/formulaire004-equation005.png,$7 \times 154 \neq -1362$
Images_trainData_2012_part2/KME2G3_14_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_28_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire004-equation038.png,$n-i$
Images_trainData_2012_part2/formulaire005-equation046.png,$\frac{1}{3}\frac{1}{3}\gamma$
