image_path,latex
Images_train_InkML_2013/200924-1312-112.png,{ - { f } ^ { w } }
Images_train_InkML_2013/2009212-952-63.png,{ - \mbox { X } }
Images_train_InkML_2013/formulaire005-equation035.png,$10 + 67 \leq 77$
Images_train_InkML_2013/2009213-139-244.png,\sqrt { \mbox { A } }
Images_train_InkML_2013/TrainData2_11_sub_95.png,\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
Images_train_InkML_2013/2009213-137-137.png,\mbox { L }
Images_train_InkML_2013/200923-131-58.png,\sum { \mbox { q } }
Images_train_InkML_2013/200924-1312-157.png,6.5
Images_train_InkML_2013/formulaire039-equation047.png,"$\frac{36}{0,3}= 120$"
Images_train_InkML_2013/MfrDB0108.png,$\frac{a}{b} \cdot \frac{b}{a} = 1$
Images_train_InkML_2013/formulaire036-equation010.png,$102 \times (136 / 164) \geq 84$
Images_train_InkML_2013/2009210-947-64.png,{ - \mbox { r } }
Images_train_InkML_2013/formulaire036-equation055.png,$((8 \times 96) \times (96 + 193)) - 113 \geq 221838$
Images_train_InkML_2013/70_daniel.png,$\cos \theta = \frac{x}{\sqrt{x^2 + y^2}}$
Images_train_InkML_2013/200923-1253-174.png,{ \mbox { xd } } _ { \mbox { n } }
Images_train_InkML_2013/2009210-947-21.png,0
Images_train_InkML_2013/200922-949-28.png,\sqrt { \mbox { p } }
Images_train_InkML_2013/200924-1331-59.png,\mbox { G }
Images_train_InkML_2013/formulaire006-equation014.png,$u_2=a^2u_0+ab + b$
Images_train_InkML_2013/2009210-947-205.png,\frac { i } { \mbox { a } }
Images_train_InkML_2013/200922-949-90.png,\sum _ { { \mbox { z } \geq F } } { c }
Images_train_InkML_2013/formulaire006-equation051.png,$n \log(n)$
Images_train_InkML_2013/MfrDB0524.png,$a = 1 + 2$
Images_train_InkML_2013/KME1G3_7_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_train_InkML_2013/2009210-947-99.png,20
Images_train_InkML_2013/formulaire035-equation074.png,$\sum q_i c_i^0 = 0$
Images_train_InkML_2013/200923-1251-13.png,\sqrt { 1 + \sqrt { 1 + z ^ 2 } }
Images_train_InkML_2013/formulaire009-equation006.png,$\cos(a)\cos(b)$
Images_train_InkML_2013/MfrDB1561.png,${2^{x + 1}} - {2^{x}} = 16$
Images_train_InkML_2013/formulaire035-equation031.png,$\frac{4\pi}{7}$
Images_train_InkML_2013/200923-1251-56.png,2 \alpha + 3 \sqrt { \beta }
Images_train_InkML_2013/MfrDB3283.png,$\lim_{n \to \infty} ( x_{n} / y_{n} ) = L_{1} / L_{2}$
Images_train_InkML_2013/formulaire009-equation043.png,$b_{0}=b$
Images_train_InkML_2013/2009212-1031-111.png,\sum _ { { T \geq g } } { 8.2 }
Images_train_InkML_2013/MfrDB1524.png,$| a - b | \leq | a - c | + | c - b |$
Images_train_InkML_2013/200924-1312-213.png,{ y } _ { \mbox { z } }
Images_train_InkML_2013/200923-1253-99.png,{ - \mbox { i } }
Images_train_InkML_2013/200924-1312-256.png,\mbox { j }
Images_train_InkML_2013/2009213-137-236.png,0
Images_train_InkML_2013/formulaire013-equation060.png,$((18 \div 123) + 123) \times (107 + (100 \div 142)) \geq 13262$
Images_train_InkML_2013/formulaire020-equation045.png,$131 \pm (172 \times (28 \times 59)) + (73 + 61)$
Images_train_InkML_2013/KME2G3_8_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_train_InkML_2013/200923-1253-230.png,\sum { { \mbox { y } + l } }
Images_train_InkML_2013/formulaire038-equation039.png,$p = k + 1$
Images_train_InkML_2013/KME2G3_2_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_train_InkML_2013/200923-1253-275.png,\sum _ { { u \geq \mbox { c } } } { \mbox { G } }
Images_train_InkML_2013/formulaire020-equation000.png,$99 \pm (90 - 13) \times 82$
Images_train_InkML_2013/MfrDB2979.png,$\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12$
Images_train_InkML_2013/200923-1251-267.png,\left ( { R \mbox { Y } } \right )
Images_train_InkML_2013/200923-1556-35.png,9.5
Images_train_InkML_2013/MfrDB2347.png,$3 + 4$
Images_train_InkML_2013/formulaire030-equation033.png,$\int dx$
Images_train_InkML_2013/TrainData1_0_sub_1.png,\log_{2} 8 = 3
Images_train_InkML_2013/200923-1556-70.png,j
Images_train_InkML_2013/200922-947-184.png,\mbox { m }
Images_train_InkML_2013/MfrDB3347.png,"$f ( x , y ) = \frac{x}{y} + x y$"
Images_train_InkML_2013/formulaire003-equation016.png,$r=\sqrt{\theta}$
Images_train_InkML_2013/2009212-1031-17.png,{ V + 2 }
Images_train_InkML_2013/formulaire027-equation018.png,$b_n=1$
Images_train_InkML_2013/2009220-1327-117.png,2
Images_train_InkML_2013/2009220-1327-32.png,a x ^ 4 + b x + c = 0
Images_train_InkML_2013/MfrDB1837.png,$\frac{5 x - 7}{3} \leq 2 x + 5$
Images_train_InkML_2013/MfrDB3302.png,"$h ( x , y ) = {x^{y + \frac{1}{y}}}$"
Images_train_InkML_2013/8_em_62.png,$\sigma \in G$
Images_train_InkML_2013/formulaire003-equation053.png,$\frac{(2 d_1 + d_2 - 2) \sqrt{8 (d_2-4)}}{(d_2-6) \sqrt{d_1 (d_1 + d_2 -2)}}$
Images_train_InkML_2013/81_danilo.png,$A_{2k} = \frac{2RA_k}{2R + \sqrt{4R^2 + A^2_k}}$
Images_train_InkML_2013/200924-1312-79.png,\frac { \frac { \frac { x_4 } { x_3 } } { x_2 } } { x_1 }
Images_train_InkML_2013/200925-1126-205.png,{ \left [ 8 \right ] } ^ { u }
Images_train_InkML_2013/formulaire001-equation049.png,$\gamma_{jk}$
Images_train_InkML_2013/formulaire025-equation047.png,$\lim_{x \rightarrow a}f(x) = l$
Images_train_InkML_2013/formulaire019-equation070.png,$24 - 43 \neq 18$
Images_train_InkML_2013/200926-1617-38.png,\frac { 4 } { 3 } \pi r ^ 3
Images_train_InkML_2013/KME2G3_11_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_train_InkML_2013/200922-947-41.png,\sqrt { \mbox { F } }
Images_train_InkML_2013/formulaire025-equation002.png,"$(x_b, y_a)$"
Images_train_InkML_2013/2009213-139-22.png,{ \left ( \mbox { m } \right ) } ^ { \phi }
Images_train_InkML_2013/TrainData2_20_sub_73.png,\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
Images_train_InkML_2013/formulaire032-equation029.png,$\pi(x) = m$
Images_train_InkML_2013/TrainData2_21_sub_51.png,\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
Images_train_InkML_2013/formulaire016-equation027.png,"$x = (x_1, x_2, \ldots, x_n)$"
Images_train_InkML_2013/131_Fabricio.png,$f(x) = a_nx^n + a_{n-1}x^{n-1}+\cdots+a_1x + a_0$
Images_train_InkML_2013/124_Fabricio.png,$\sum_{i=1}^k \frac{x^{a_i}}{1-x^{b_i}} = \frac{1}{1-x}$
Images_train_InkML_2013/formulaire016-equation062.png,$X=-\frac pe$
Images_train_InkML_2013/MfrDB2046.png,${a^{3}} + {a^{4}}$
Images_train_InkML_2013/MfrDB2805.png,$\frac{{( | a | - | b | )^{2}}}{| a - b |}$
Images_train_InkML_2013/200923-1251-166.png,{ { - y } \lt \mbox { s } \left ( A \right ) }
Images_train_InkML_2013/formulaire026-equation023.png,$\frac{x}{0}$
Images_train_InkML_2013/MfrDB2497.png,$\frac{5 x - 7}{3} \leq 2 x + 5$
Images_train_InkML_2013/MfrDB2003.png,$\frac{{( | a | - | b | )^{2}}}{| a - b |}$
Images_train_InkML_2013/200923-1251-123.png,\sqrt { { 4 - C } }
Images_train_InkML_2013/formulaire002-equation068.png,$x^2 + 2x\sqrt{2} + 1$
Images_train_InkML_2013/MfrDB0375.png,${2^{x}} = 50 x$
Images_train_InkML_2013/MfrDB2840.png,$f^{'} ( x ) = \frac{1}{2 \sqrt{x}}$
Images_train_InkML_2013/formulaire026-equation066.png,$2 + \sqrt{3}$
Images_train_InkML_2013/KME1G3_11_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_train_InkML_2013/200923-1254-24.png,\int e ^ { - z ^ 2 } d z = \mbox { erf } \left ( z \right )
Images_train_InkML_2013/MfrDB3497.png,$( {y^{4}} - 1 ) / ( {y^{2}} - 1 )$
Images_train_InkML_2013/formulaire029-equation031.png,$a = 3$
Images_train_InkML_2013/MfrDB3046.png,${( 1 + x )^{r}} \geq 1 + r x$
Images_train_InkML_2013/formulaire015-equation043.png,$Y=\frac{1}{1-e^{-X}}$
Images_train_InkML_2013/TrainData2_3_sub_39.png,\sin x - \sin y - \sin \left( x - y \right)
Images_train_InkML_2013/MfrDB3805.png,$\sin \frac{\pi}{4} = \cos \frac{\pi}{4} = \frac{\sqrt{2}}{2}$
Images_train_InkML_2013/200923-1254-61.png,k ^ 3 + 14 k ^ 2 - 132 k + 1789
Images_train_InkML_2013/formulaire031-equation008.png,$3\times e$
Images_train_InkML_2013/200926-1617-80.png,e ^ { \int x ^ 2 d x }
Images_train_InkML_2013/formulaire029-equation074.png,"$5,1 \times 10^{18}$"
Images_train_InkML_2013/200923-1254-254.png,\sigma
Images_train_InkML_2013/formulaire015-equation006.png,$10^{15}$
Images_train_InkML_2013/TrainData1_2_sub_9.png,\sin^{2} \theta + \cos^{2} \theta = 1
Images_train_InkML_2013/formulaire033-equation012.png,"$c = 8,5$"
Images_train_InkML_2013/200922-1017-141.png,\mbox { E }
Images_train_InkML_2013/200924-1312-84.png,\frac { x } { a + \frac { x } { b - \frac { x } { c } } }
Images_train_InkML_2013/MfrDB1458.png,${6^{6}} \cdot {6^{2}} = {( {6^{x}} )^{4}}$
Images_train_InkML_2013/200926-1550-27.png,\mbox { G }
Images_train_InkML_2013/200923-1253-6.png,\sum _ { n = 1 } ^ N \left ( - 1 \right ) ^ n \sin \left ( n x \right )
Images_train_InkML_2013/200924-1331-225.png,\sqrt { \left [ E \right ] }
Images_train_InkML_2013/KME2G3_12_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_train_InkML_2013/90_edwin.png,$y = r \sin \theta$
Images_train_InkML_2013/formulaire033-equation057.png,$q \neq 1$
Images_train_InkML_2013/200922-1017-104.png,4.7
Images_train_InkML_2013/200926-1550-62.png,\left ( \sin \left ( x \right ) ^ 2 + 3 \cos \left ( x \right ) ^ 2 \right ) ^ 4
Images_train_InkML_2013/118_fujita.png,$P(x) = \sum_{i=0}^{n} a_j x^j$
Images_train_InkML_2013/formulaire017-equation059.png,$p_x = ap_{x - 1} + b$
Images_train_InkML_2013/200925-1126-141.png,{ t } _ { { \mbox { L } } _ { k } }
Images_train_InkML_2013/200924-1331-260.png,B
Images_train_InkML_2013/MfrDB0089.png,$\cos x \leq \frac{\sin x}{x}$
Images_train_InkML_2013/formulaire024-equation039.png,$u_{\beta} u^{\beta} = c^{2}$
Images_train_InkML_2013/200924-1312-237.png,6.7
Images_train_InkML_2013/2009213-139-124.png,\frac { \mbox { A } } { i }
Images_train_InkML_2013/200926-131-191.png,{ - 0 }
Images_train_InkML_2013/TrainData2_18_sub_43.png,\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
Images_train_InkML_2013/formulaire013-equation001.png,$x^2-b^2=(x-b)(x+b)$
Images_train_InkML_2013/200924-1312-272.png,\sqrt { { L - z } }
Images_train_InkML_2013/MfrDB1268.png,$\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}$
Images_train_InkML_2013/2009213-139-161.png,\frac { { { - l } + k } } { 3 }
Images_train_InkML_2013/formulaire020-equation061.png,$10^{-22}$
Images_train_InkML_2013/2009210-947-198.png,{ 1 + \mbox { L } }
Images_train_InkML_2013/200925-1126-17.png,{ \cdots - \frac { H } { \mbox { p } } }
Images_train_InkML_2013/TrainData2_19_sub_61.png,\int \left( 2^{x} - 3 e^{x} \right) d x
Images_train_InkML_2013/formulaire020-equation024.png,$\lim_{n \rightarrow \infty}(u_n - u_{n-1})= l$
Images_train_InkML_2013/formulaire038-equation058.png,$(a_1 b_2 + a_2 b_1 + a_3 b_4 - a_4 b_3)^2$
Images_train_InkML_2013/MfrDB0194.png,$2 + 1 = 3$
Images_train_InkML_2013/200923-1553-3.png,\mbox { E }
Images_train_InkML_2013/KME2G3_16_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_train_InkML_2013/2009210-947-221.png,\mbox { j }
Images_train_InkML_2013/MfrDB0992.png,$1 + 6$
Images_train_InkML_2013/formulaire035-equation050.png,$(46 \div (10 - 189)) \times 144 \neq -3$
Images_train_InkML_2013/200923-1251-37.png,13 + \pi r ^ 2
Images_train_InkML_2013/200923-131-81.png,\mbox { X }
Images_train_InkML_2013/200923-131-343.png,\pi
Images_train_InkML_2013/formulaire009-equation022.png,$\lim_{x \rightarrow a}f(x) = 1$
Images_train_InkML_2013/MfrDB1545.png,${( 12 - x )^{2}}$
Images_train_InkML_2013/200926-131-228.png,{ \mbox { B } { \mbox { P } z } }
Images_train_InkML_2013/200923-1251-72.png,\sqrt { 1 + \sqrt { 1 + \sqrt { 1 + \sqrt { x } } } }
Images_train_InkML_2013/TrainData2_26_sub_51.png,\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
Images_train_InkML_2013/formulaire009-equation067.png,$x=\alpha_{1} y_{1}+\ldots+\alpha_{i-1}y_{i-1}+\alpha_{i+1}y_{i+1}+\ldots \alpha_{x n+1}y_{n+1}$
Images_train_InkML_2013/2009212-1031-135.png,\left ( 5 \right )
Images_train_InkML_2013/formulaire005-equation054.png,$u(n+1)$
Images_train_InkML_2013/2009213-137-156.png,\sqrt { { \mu + 6 } }
Images_train_InkML_2013/200924-1312-136.png,\mbox { qS }
Images_train_InkML_2013/200922-1017-93.png,6
Images_train_InkML_2013/2009212-952-47.png,7.1
Images_train_InkML_2013/MfrDB1169.png,${x^{2}} + 2 x + 1 = 0$
Images_train_InkML_2013/2009213-137-113.png,\frac { \mbox { i } } { \sqrt { R } }
Images_train_InkML_2013/formulaire039-equation063.png,$(x^2+1)\sin(x)$
Images_train_InkML_2013/73_jorge.png,$\left| $\frac{a x_0 + b y_0 + c}{\sqrt{a^2 + b^2}} \right|$
Images_train_InkML_2013/formulaire036-equation034.png,$p(x)\leq 1$
Images_train_InkML_2013/2009210-947-40.png,72
Images_train_InkML_2013/200922-949-49.png,\cos \left ( 0 \right ) = 1
Images_train_InkML_2013/200924-1331-38.png,\frac { 4 } { 3 } \pi r ^ 3
Images_train_InkML_2013/formulaire036-equation071.png,$a=\frac{\pm 1}{\sqrt{1-\beta^2}}$
Images_train_InkML_2013/200923-1253-150.png,\mbox { S }
Images_train_InkML_2013/TrainData2_4_sub_39.png,\sin x - \sin y - \sin \left( x - y \right)
Images_train_InkML_2013/93_david.png,$r(r_0 \sin(\theta - \theta_0)- r_1 \sin (\theta - \theta_1) ) = r_0 r_1 \sin (\theta_1 - \theta_0)$
Images_train_InkML_2013/200923-1553-284.png,1.3
Images_train_InkML_2013/200923-1553-26.png,a + \frac { \sqrt { b + c } } { 2 }
Images_train_InkML_2013/formulaire008-equation019.png,$\alpha x(t)$
Images_train_InkML_2013/formulaire010-equation065.png,$24 - 151 = -127$
Images_train_InkML_2013/2009210-947-165.png,\mbox { tg }
Images_train_InkML_2013/KME2G3_15_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_train_InkML_2013/200923-1553-63.png,{ \cdots - { \mbox { i } } _ { z } }
Images_train_InkML_2013/131_user0.png,$f(x) = a_nx^n + a_{n-1}x^{n-1}+\cdots+a_1x + a_0$
Images_train_InkML_2013/75_herbert.png,$c^2 = a^2 + b^2 - 2ab \cos C$
Images_train_InkML_2013/formulaire010-equation020.png,$186 \pm (166 / (50 + 137)) \times 78$
Images_train_InkML_2013/200926-131-129.png,{ \mbox { H } = \mbox { o } }
Images_train_InkML_2013/70_leissi.png,$\cos \theta = \frac{x}{\sqrt{x^2 + y^2}}$
Images_train_InkML_2013/MfrDB3532.png,${( 1 + x )^{n}} = \sum_{k = 0}^{\infty} n k {x^{k}}$
Images_train_InkML_2013/MfrDB1295.png,$\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0$
Images_train_InkML_2013/formulaire023-equation040.png,$(39 \div 40) + (168 \times 122) \leq 20497$
Images_train_InkML_2013/KME2G3_9_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_train_InkML_2013/MfrDB1917.png,$\sqrt[3]{\frac{{z^{3}} + 2}{\sqrt{z} + 1}}$
Images_train_InkML_2013/200923-131-41.png,{ \frac { B } { \mbox { S } } + \mbox { v } }
Images_train_InkML_2013/200926-1617-122.png,{ - { 6 \mbox { o } } }
Images_train_InkML_2013/107_leo.png,$a^2 + b^2 = (a+bi)(a-bi)$
Images_train_InkML_2013/TrainData2_5_sub_63.png,\frac{1}{a} F \left( a x + b \right) + C
Images_train_InkML_2013/KME2G3_17_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_train_InkML_2013/200926-1617-167.png,\sum { { y - I } }
Images_train_InkML_2013/MfrDB1952.png,$\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}$
Images_train_InkML_2013/MfrDB1111.png,$x = {y^{2}}$
Images_train_InkML_2013/73_miguel.png,$\left| $\frac{a x_0 + b y_0 + c}{\sqrt{a^2 + b^2}} \right|$
Images_train_InkML_2013/formulaire021-equation067.png,$p(z)$
Images_train_InkML_2013/200923-131-1.png,\int _ { 0 } ^ { \infty } \frac { z } { \sqrt { z ^ 3 + 14 } } d z
Images_train_InkML_2013/2009213-137-52.png,\mbox { z }
Images_train_InkML_2013/200924-1331-40.png,\sqrt { \mbox { y } }
Images_train_InkML_2013/2009213-137-1.png,\int _ { 0 } ^ { \infty } \frac { z } { \sqrt { z ^ 3 + 14 } } d z
Images_train_InkML_2013/formulaire012-equation042.png,$f_{uu}(1+f_v^2)- 2f_u f_v f_{uv} + f_{vv}(1+f_u^2) = 0$
Images_train_InkML_2013/200922-949-31.png,\frac { - b - \sqrt { b ^ 2 - 4 a c } } { 2 a }
Images_train_InkML_2013/2009210-947-38.png,\frac { 4 } { 3 } \pi r ^ 3
Images_train_InkML_2013/200923-1553-145.png,\mbox { w }
Images_train_InkML_2013/KME2G3_1_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_train_InkML_2013/110_herbert.png,$\frac{1}{\frac{1}{2}\Big( \frac{1}{a} + \frac{1}{b}\Big)} = \frac{2ab}{a+b}$
Images_train_InkML_2013/98_Frank.png,$\cos \alpha = \frac{a}{\sqrt{a^2 + b^2 + c^2}}$
Images_train_InkML_2013/formulaire012-equation007.png,$p_n(z)$
Images_train_InkML_2013/2009213-137-17.png,{ \cdots - 9.6 }
Images_train_InkML_2013/124_edwin.png,$\sum_{i=1}^k \frac{x^{a_i}}{1-x^{b_i}} = \frac{1}{1-x}$
Images_train_InkML_2013/TrainData2_4_sub_41.png,\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
Images_train_InkML_2013/200923-1553-100.png,{ \mbox { E } { G \mbox { l } } }
Images_train_InkML_2013/200923-1253-128.png,\sum _ { { v \geq l } } { \mbox { X } }
Images_train_InkML_2013/formulaire036-equation009.png,$v_s(t)=\frac{dx_s(t)}{dt}$
Images_train_InkML_2013/MfrDB0111.png,$( \frac{p}{q} ) = ( \frac{4 a + q}{p} )$
Images_train_InkML_2013/formulaire008-equation061.png,$\sin(- x) = -\sin(x)$
Images_train_InkML_2013/formulaire010-equation058.png,$1+1=2$
Images_train_InkML_2013/formulaire008-equation024.png,"$0,25 \times 360$"
Images_train_InkML_2013/108_carlos.png,$a^xa^y = a^{x+y}$
Images_train_InkML_2013/TrainData2_5_sub_1.png,x_{1} + x_{2} = x_{3}
Images_train_InkML_2013/130_miguel.png,$\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}$
Images_train_InkML_2013/formulaire034-equation056.png,$x^3 - 3ax^2 + (3a^2 - 3bc)x + 3abc - a^3 - b^3 - c^3 = 0$
Images_train_InkML_2013/200923-1253-38.png,\frac { 4 } { 3 } \pi r ^ 3
Images_train_InkML_2013/formulaire007-equation073.png,$125a_5a_2^2-225a_5a_3a_1+27a_3^3-90a_4a_3a_2+135a_4^2a_1=0$
Images_train_InkML_2013/200926-131-151.png,\frac { { N + c } } { \mbox { w } }
Images_train_InkML_2013/98_rosario.png,$\cos \alpha = \frac{a}{\sqrt{a^2 + b^2 + c^2}}$
Images_train_InkML_2013/formulaire023-equation038.png,$n = 255$
Images_train_InkML_2013/formulaire007-equation036.png,$\pi(e_1)$
Images_train_InkML_2013/MfrDB1679.png,$\frac{{x^{4}}}{{2^{3}}} - {( \frac{2}{x} )^{- 4}}$
Images_train_InkML_2013/KME2G3_23_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_train_InkML_2013/200926-131-114.png,\mbox { E }
Images_train_InkML_2013/79_hirata.png,$p = \sqrt{a^2 + b^2 - 2ab \cos A}$
Images_train_InkML_2013/MfrDB1255.png,$a_{n} = a_{1} \cdot {q^{n - 1}}$
Images_train_InkML_2013/200923-1556-133.png,{ \cdots + 4 }
Images_train_InkML_2013/TrainData2_7_sub_9.png,\sqrt{b^{2} - 4 a c}
Images_train_InkML_2013/200923-1253-80.png,e ^ { \int x ^ 2 d x }
Images_train_InkML_2013/2009213-139-119.png,\mbox { i }
Images_train_InkML_2013/MfrDB3166.png,$( \frac{1 + {x^{2}}}{1 + {y^{2}}} ) \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}}$
Images_train_InkML_2013/formulaire037-equation032.png,$\theta(t)$
Images_train_InkML_2013/124_alfonso.png,$\sum_{i=1}^k \frac{x^{a_i}}{1-x^{b_i}} = \frac{1}{1-x}$
Images_train_InkML_2013/formulaire038-equation065.png,$17 - (81 / (9 \times 194)) \neq -16$
Images_train_InkML_2013/MfrDB2960.png,$3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}$
Images_train_InkML_2013/TrainData2_7_sub_15.png,\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
Images_train_InkML_2013/MfrDB2925.png,$( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} )$
Images_train_InkML_2013/65_daniel.png,$x = r \cos \theta$
Images_train_InkML_2013/200923-1553-201.png,\sum _ { { \mbox { z } = \mbox { I } } } ^ { 8.1 } { { \cdots - \sum { \mbox { s } } } }
Images_train_InkML_2013/formulaire004-equation052.png,$t \rightarrow \infty$
Images_train_InkML_2013/2009210-947-80.png,e ^ { \int x ^ 2 d x }
Images_train_InkML_2013/formulaire022-equation046.png,$x^{3} - x^{2}\sqrt{7} + x + \frac{1}{\sqrt{7}}$
Images_train_InkML_2013/formulaire006-equation048.png,$3a + 2 \leq 5$
Images_train_InkML_2013/65_Frank.png,$x = r \cos \theta$
Images_train_InkML_2013/200923-1253-190.png,\sqrt { { { - \mbox { x } } - \int \mbox { M } dT } }
Images_train_InkML_2013/formulaire022-equation003.png,$\frac{1}{r^d}$
Images_train_InkML_2013/formulaire011-equation026.png,$\phi(s)$
Images_train_InkML_2013/2009212-1031-108.png,9.5
Images_train_InkML_2013/formulaire035-equation028.png,$n^{(r)}$
Images_train_InkML_2013/2009213-137-196.png,\sum _ { { E \geq c } } { { \mbox { p } + \mbox { R } } }
Images_train_InkML_2013/200926-131-215.png,\sum { k }
Images_train_InkML_2013/200922-1017-53.png,\sqrt { \mbox { E } }
Images_train_InkML_2013/formulaire011-equation063.png,$2\pi n$
Images_train_InkML_2013/MfrDB1578.png,$\int\limits_{0}^{1} \sqrt{x} dx$
Images_train_InkML_2013/TrainData2_11_sub_71.png,\frac{\sin B + \sin C}{\cos B + \cos C}
Images_train_InkML_2013/TrainData2_26_sub_29.png,x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
Images_train_InkML_2013/MfrDB0348.png,$x = {y^{2}} + 5$
Images_train_InkML_2013/formulaire002-equation055.png,$(18 + 22) \div 92 \neq 0$
Images_train_InkML_2013/formulaire002-equation010.png,$(29 - 24 + 169) \times 88 \leq -14431$
Images_train_InkML_2013/TrainData2_2_sub_63.png,\frac{1}{a} F \left( a x + b \right) + C
Images_train_InkML_2013/MfrDB2838.png,$\sqrt{{x^{2}}} = | x |$
Images_train_InkML_2013/TrainData2_3_sub_41.png,\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
Images_train_InkML_2013/85_user0.png,"$\Bigg(a\frac{1-t^2}{1+t^2},\frac{2bt}{1+t^2}\Bigg)$"
Images_train_InkML_2013/KME2G3_6_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_train_InkML_2013/200923-1254-269.png,\mbox { ut }
Images_train_InkML_2013/formulaire029-equation049.png,$v(x)$
Images_train_InkML_2013/formulaire031-equation035.png,$88 \pm 108 / ((48 \times 9) \times (89 / 160))$
Images_train_InkML_2013/MfrDB1799.png,$\sqrt[5]{55}$
Images_train_InkML_2013/200923-1254-19.png,x ^ 2 + y ^ 2 = z ^ 2
Images_train_InkML_2013/formulaire031-equation070.png,$(196 - 122) / 102 \leq 1$
Images_train_InkML_2013/MfrDB3387.png,$v_{c} = v_{c - 1} ( \frac{r - c}{c} )$
Images_train_InkML_2013/formulaire017-equation064.png,$u_n = u_{n_0} q^{n - n_0}$
Images_train_InkML_2013/127_david.png,$n! -1$
Images_train_InkML_2013/200925-1126-139.png,\left [ { o } ^ { q } \right ]
Images_train_InkML_2013/200923-131-263.png,7
Images_train_InkML_2013/formulaire017-equation021.png,$5\times 10^{19}$
Images_train_InkML_2013/MfrDB0420.png,$44 + f = 55 + x + y$
Images_train_InkML_2013/KME2G3_24_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_train_InkML_2013/MfrDB2387.png,${( a )^{- 1}} - 1$
Images_train_InkML_2013/81_hirata.png,$A_{2k} = \frac{2RA_k}{2R + \sqrt{4R^2 + A^2_k}}$
Images_train_InkML_2013/formulaire024-equation041.png,$\frac { 1}{4} aa+bb$
Images_train_InkML_2013/formulaire018-equation033.png,$e^{ix} = \cos x + i \sin x$
Images_train_InkML_2013/200922-947-144.png,\frac { { h + 8 } } { { P - \phi } }
Images_train_InkML_2013/200922-949-237.png,{ \pi } ^ { { - { d \sum { \mbox { H } } } } }
Images_train_InkML_2013/MfrDB0049.png,${( a + b )^{3}} = {a^{3}} + 3 {a^{2}} b + 3 a {b^{2}} + {b^{3}}$
Images_train_InkML_2013/formulaire028-equation072.png,$x=t^3$
Images_train_InkML_2013/formulaire014-equation045.png,$114 \pm 51 \div ((162 - 110) \div (23 \times 1))$
Images_train_InkML_2013/formulaire028-equation037.png,"$f(x,y) = 2\sin(x) - 3y^3 + 5$"
Images_train_InkML_2013/200924-1312-44.png,\sin \left ( \frac { \pi } { 4 } \right ) = \frac { 1 } { \sqrt { 2 } }
Images_train_InkML_2013/MfrDB1498.png,$\lim_{x \to 0} \frac{1 - \cos x}{x} = 0$
Images_train_InkML_2013/TrainData2_0_sub_15.png,\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
Images_train_InkML_2013/formulaire027-equation060.png,$125 \div 176 = 0.71$
Images_train_InkML_2013/200923-1254-168.png,u
